	sample_FHS_1020_CVD_BC_12_fastq	sample_FHS_1066_No_CVD_BC_11_fastq	sample_FHS_1095_No_CVD_BC_13_fastq	sample_FHS_1120_No_CVD_BC_01_fastq	sample_FHS_1579_CVD_BC_10_fastq	sample_FHS_1610_CVD_BC_04_fastq	sample_FHS_172_CVD_BC_14_fastq	sample_FHS_216_N0_CVD_BC_03_fastq	sample_FHS_21_No_CVD_BC_01_fastq	sample_FHS_2303_No_CVD_BC_07_fastq	sample_FHS_2616_No_CVD_BC_05_fastq	sample_FHS_2768_CVD_BC_02_fastq	sample_FHS_2918_No_CVD_BC01_fastq	sample_FHS_2938_CVD_BC_04_fastq	sample_FHS_3132_N0_CVD_BC_05_fastq	sample_FHS_3170_No_CVD_BC_07_fastq	sample_FHS_320_No_CVD_BC_07_fastq	sample_FHS_3392_CVD_BC_02_fastq	sample_FHS_3464_No_CVD_BC_03_fastq	sample_FHS_3713_CVD_BC_06_fastq	sample_FHS_4043_CVD_BC_04_fastq	sample_FHS_4820_No_CVD_BC_13_fastq	sample_FHS_4912_CVD_BC_02_fastq	sample_FHS_500_No_CVD_BC_09_fastq	sample_FHS_5237_CVD_BC_06_fastq	sample_FHS_543_CVD_BC_16_fastq	sample_FHS_590_N0_CVD_BC_15_fastq	sample_FHS_6077_No_CVD_BC_09_fastq	sample_FHS_6136_CVD_BC_08_fastq	sample_FHS_6355_CVD_BC_08_fastq	sample_FHS_6684_CVD_BC_16_fastq	sample_FHS_6758_CVD_BC_14_fastq	sample_FHS_676_CVD_BC_06_fastq	sample_FHS_6926_No_CVD_BC_03_fastq	sample_FHS_7138_CVD_BC_12_fastq	sample_FHS_7226_No_CVD_BC_15_fastq	sample_FHS_728_CVD_BC_08_fastq	sample_FHS_7326_No_CVD_BC_11_fastq
hsa_piR_018357|gb|DQ595265|Homo_sapiens:15:95115407:95115436:Minus	0	0	0	0	0	0	0	1.26042211536644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_007635|gb|DQ580405|Homo_sapiens:11:46740597:46740623:Minus	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_022932|gb|DQ601350|Homo_sapiens:9:107843669:107843695:Plus	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_018165|gb|DQ595023|Homo_sapiens:14:102873935:102873963:Plus	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_020814|gb|DQ598650|Homo_sapiens:22:38039828:38039859:Minus	0	0	0	0	0	0	0	0.630211057683218	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_009439|gb|DQ582747|Homo_sapiens:8:137793989:137794017:Plus	0	0	0	0	0	0	0	0	7.93987923443684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_018145|gb|DQ594989|Homo_sapiens:6:100007359:100007387:Minus	0	0	0	0	0	0	0	0	3.96993961721842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_010580|gb|DQ584251|Homo_sapiens:15:20810834:20810863:Minus	0	0	0	0	0	0	0	0	3.96993961721842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_010792|gb|DQ584560|Homo_sapiens:17:63640730:63640755:Plus	0	0	0	0	0	0	0	0	3.96993961721842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_001520|gb|DQ572074|Homo_sapiens:15:60303245:60303274:Minus	0	0	0	0	0	0	0	0	0	1.86359248450423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_005134|gb|DQ577084|Homo_sapiens:15:60303249:60303277:Minus	0	0	0	0	0	0	0	0	0	1.86359248450423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_022263|gb|DQ600476|Homo_sapiens:2:115964998:115965028:Plus	0	0	0	0	0	0	0	0	0	0	6.04737513682186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_004309|gb|DQ575884|Homo_sapiens:2:47361402:47361433:Minus	0	0	0	0	0	0	0	0	0	0	6.04737513682186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	2.72417212409149	0	0	0
hsa_piR_009799|gb|DQ583196|Homo_sapiens:1:100061187:100061217:Plus	0	0	0	0	0	0	0	0	0	0	6.04737513682186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_019557|gb|DQ596845|Homo_sapiens:5:10395248:10395276:Plus	0	0	0	0	0	0	0	0	0	0	6.04737513682186	0	0	0	0	0	0	0	0	11.0396599784727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_008252|gb|DQ581210|Homo_sapiens:11:100030807:100030837:Plus	0	0	0	0	0	0	0	0	0	0	6.04737513682186	0	0	0	0	0	0	0	0	5.51982998923633	4.6925224654513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_022168|gb|DQ600357|Homo_sapiens:6:100011836:100011866:Plus	0	0	0	0	0	0	0	0	0	0	0	3.05405291910196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_020619|gb|DQ598378|Homo_sapiens:1:28778863:28778894:Minus	0	0	0	0	0	0	0	0	0	0	0	2.29053968932647	0	0	0	0	1.16372980055999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914932336179078	0	0	0	0	0
hsa_piR_005019|gb|DQ576918|Homo_sapiens:2:27127216:27127243:Plus	0	0	0	0	0	0	0	0	0	0	0	2.29053968932647	0	0	0	0	1.16372980055999	0	0	22.0793199569453	0	9.11913696487764	0	0	0	0	0	0	0	1.24935189870255	0	0	0	0	0	0	0	0
hsa_piR_017033|gb|DQ593538|Homo_sapiens:20:17891355:17891384:Minus	0	0	0	0	0	0	0	0	0	0	0	2.29053968932647	2.57085270042368	0	0	0	0	3.43709936310549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_018058|gb|DQ594883|Homo_sapiens:2:167062649:167062674:Minus	0	0	0	0	0	0	0	0	0	0	0	0.763513229775489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_019699|gb|DQ597036|Homo_sapiens:9:92386471:92386496:Plus	0	0	0	0	0	0	0	0	0	0	0	0.763513229775489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_021629|gb|DQ599659|Homo_sapiens:3:133510338:133510369:Minus	0	0	0	0	0	0	0	0	0	0	0	0.763513229775489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_015254|gb|DQ590835|Homo_sapiens:3:114834325:114834352:Plus	0	0	0	0	0	0	0	0	0	0	0	0.763513229775489	0	0	0	9.8152764963389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_000045|gb|DQ569993|Homo_sapiens:10:70184970:70184999:Plus	0	0	0	0	0	0	0	0	0	0	0	0	2.57085270042368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_004625|gb|DQ576357|Homo_sapiens:13:18462029:18462058:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_002067|gb|DQ572761|Homo_sapiens:7:65057897:65057927:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_018095|gb|DQ594930|Homo_sapiens:6:39188044:39188074:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_002528|gb|DQ573413|Homo_sapiens:11:100033503:100033531:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64241908622372	0	0
hsa_piR_019443|gb|DQ596699|Homo_sapiens:19:52056125:52056151:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	0	0	0	0
hsa_piR_013886|gb|DQ588966|Homo_sapiens:2:182965122:182965149:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_000598|gb|DQ570741|Homo_sapiens:8:102884374:102884404:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	40.581451030363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_020381|gb|DQ597997|Homo_sapiens:1:235833024:235833053:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	16.2325804121452	0	0	0	0	0	0	0	4.55956848243882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_019521|gb|DQ596805|Homo_sapiens:11:10487516:10487542:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9911016593447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_016735|gb|DQ593039|Homo_sapiens:6:4373286:4373316:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66370055311489	0	0	6.87419872621098	0	0	0	0	0	0	0	0	0	0	5.2822016216359	1.24935189870255	0	0	0.914932336179078	4.86291444188331	0	3.28483817244743	0	0
hsa_piR_003071|gb|DQ574153|Homo_sapiens:15:49360161:49360190:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66370055311489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.98619583241046	0
hsa_piR_002925|gb|DQ573930|Homo_sapiens:5:34938685:34938713:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66370055311489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_017388|gb|DQ594034|Homo_sapiens:7:100418752:100418781:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66370055311489	0	0	0	0	0	0	0	0	7.61556621734826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_021107|gb|DQ599015|Homo_sapiens:2:111171957:111171985:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66370055311489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_017159|gb|DQ593719|Homo_sapiens:18:14242126:14242151:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5545668510383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_007312|gb|DQ579972|Homo_sapiens:9:42426917:42426948:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5545668510383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_000541|gb|DQ570669|Homo_sapiens:21:14202071:14202096:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5545668510383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_001929|gb|DQ572565|Homo_sapiens:X:146861475:146861503:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8152764963389	0	3.43709936310549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_014063|gb|DQ589219|Homo_sapiens:14:87683647:87683675:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90763824816945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_016830|gb|DQ593161|Homo_sapiens:14:87683649:87683677:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90763824816945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_007863|gb|DQ580701|Homo_sapiens:5:100052266:100052295:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96305529926778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_020021|gb|DQ597498|Homo_sapiens:8:102038422:102038449:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96305529926778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_022551|gb|DQ600852|Homo_sapiens:8:102038424:102038450:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96305529926778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_022552|gb|DQ600853|Homo_sapiens:9:104288887:104288913:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96305529926778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_020022|gb|DQ597499|Homo_sapiens:5:100052269:100052297:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96305529926778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_008586|gb|DQ581658|Homo_sapiens:20:48002045:48002070:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32745960111997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_006626|gb|DQ579065|Homo_sapiens:11:125068386:125068413:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32745960111997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_019068|gb|DQ596183|Homo_sapiens:11:84872691:84872718:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16372980055999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_017184|gb|DQ593752|Homo_sapiens:13:44809717:44809744:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16372980055999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_001930|gb|DQ572566|Homo_sapiens:12:124653798:124653825:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43709936310549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_019354|gb|DQ596587|Homo_sapiens:11:2941674:2941699:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43709936310549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_001491|gb|DQ572042|Homo_sapiens:15:100218137:100218165:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43709936310549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_000772|gb|DQ570964|Homo_sapiens:16:33146046:33146074:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43709936310549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_012079|gb|DQ586319|Homo_sapiens:7:112769543:112769571:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71854968155274	0	0	0	6.83935272365823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_012080|gb|DQ586320|Homo_sapiens:1:100062329:100062358:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71854968155274	0	0	0	6.83935272365823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_010888|gb|DQ584690|Homo_sapiens:18:14212821:14212852:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.9314602977074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_017531|gb|DQ594222|Homo_sapiens:10:113326726:113326754:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9657301488537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_004506|gb|DQ576200|Homo_sapiens:Y:23752295:23752322:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9657301488537	0	0	0	0	0	0	0	0	0.691703569052076	0	0	0	0	0	0	0	0	0	0
hsa_piR_015379|gb|DQ591008|Homo_sapiens:2:111162665:111162696:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0396599784727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_022248|gb|DQ600458|Homo_sapiens:4:15102086:15102112:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51982998923633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_011553|gb|DQ585650|Homo_sapiens:14:87691367:87691394:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51982998923633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_005794|gb|DQ577961|Homo_sapiens:17:20842204:20842230:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51982998923633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_009397|gb|DQ582698|Homo_sapiens:10:100447498:100447526:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51982998923633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_017447|gb|DQ594114|Homo_sapiens:17:21417032:21417059:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51982998923633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_019610|gb|DQ596911|Homo_sapiens:2:107953801:107953829:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51982998923633	4.6925224654513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_018858|gb|DQ595910|Homo_sapiens:20:39245355:39245383:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6925224654513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_007009|gb|DQ579563|Homo_sapiens:7:100355050:100355078:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6925224654513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_014243|gb|DQ589463|Homo_sapiens:7:70840489:70840516:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6925224654513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_010925|gb|DQ584743|Homo_sapiens:6:105462607:105462634:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6787054473165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_020751|gb|DQ598566|Homo_sapiens:18:11659544:11659572:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55956848243882	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28483817244743	0	0
hsa_piR_009596|gb|DQ582943|Homo_sapiens:5:1675288:1675317:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55956848243882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_004009|gb|DQ575461|Homo_sapiens:7:56849827:56849854:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55956848243882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_018006|gb|DQ594820|Homo_sapiens:1:100502152:100502180:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51985616081294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_006393|gb|DQ578736|Homo_sapiens:11:100597045:100597074:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51985616081294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_006392|gb|DQ578735|Homo_sapiens:1:100502153:100502181:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51985616081294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_007357|gb|DQ580032|Homo_sapiens:1:141793607:141793635:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.2160447197462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_021300|gb|DQ599266|Homo_sapiens:18:11663205:11663234:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2311324346965	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_004473|gb|DQ576157|Homo_sapiens:9:106291988:106292018:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61556621734826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_012681|gb|DQ587153|Homo_sapiens:20:2585585:2585613:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61556621734826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_014116|gb|DQ589287|Homo_sapiens:12:102142119:102142145:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61556621734826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_017480|gb|DQ594153|Homo_sapiens:11:45654536:45654565:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61556621734826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_016677|gb|DQ592953|Homo_sapiens:2:205927199:205927228:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80778310867413	0	0	0	0	0	0	0	0	0	0	0	0	5.98619583241046	0
hsa_piR_020096|gb|DQ597606|Homo_sapiens:10:100988765:100988793:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44531811548431	0	0	0	0	0	0	0	1.82986467235816	0	0	0	0	0
hsa_piR_004923|gb|DQ576771|Homo_sapiens:11:11885987:11886018:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44531811548431	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_001713|gb|DQ572313|Homo_sapiens:7:61604873:61604901:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44531811548431	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_003797|gb|DQ575153|Homo_sapiens:15:95126423:95126452:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44531811548431	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_000616|gb|DQ570765|Homo_sapiens:1:48610233:48610261:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25525240434226	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_003726|gb|DQ575061|Homo_sapiens:16:85122860:85122889:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25525240434226	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_003384|gb|DQ574582|Homo_sapiens:7:100514732:100514762:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25525240434226	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_020141|gb|DQ597663|Homo_sapiens:12:100057764:100057792:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12762620217113	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_000862|gb|DQ571087|Homo_sapiens:12:100057763:100057793:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12762620217113	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_004962|gb|DQ576828|Homo_sapiens:7:103183058:103183089:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2191893013811	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_001450|gb|DQ571998|Homo_sapiens:6:100005209:100005236:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60959465069054	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_007869|gb|DQ580707|Homo_sapiens:8:37755561:37755590:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60959465069054	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_007713|gb|DQ580508|Homo_sapiens:9:92362485:92362514:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60959465069054	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_009584|gb|DQ582929|Homo_sapiens:10:100292744:100292769:Minus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60959465069054	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_017342|gb|DQ593977|Homo_sapiens:15:60329126:60329157:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60959465069054	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_006323|gb|DQ578646|Homo_sapiens:14:31809627:31809653:Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60959465069054	0	0	0	0	0	0	0	0	0	0	0
